date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:09:35	109139/109139	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2018:54:04%20GMT	https://gramentheme.com/html/xbuild/assets/img/hero/hero-1.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/hero/hero-1.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:36	170573/170573	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:54:02%20GMT	https://gramentheme.com/html/xbuild/assets/img/hero/hero-bg.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/hero/hero-bg.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:36	41420/41420	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2018:49:14%20GMT	https://gramentheme.com/html/xbuild/assets/img/about/about-shape-4.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/about/about-shape-4.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:36	112580/112580	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2018:54:06%20GMT	https://gramentheme.com/html/xbuild/assets/img/hero/hero-2.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/hero/hero-2.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:36	19774/19774	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2018:49:12%20GMT	https://gramentheme.com/html/xbuild/assets/img/about/about-shape-5.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/about/about-shape-5.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:37	60232/60232	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:49:18%20GMT	https://gramentheme.com/html/xbuild/assets/img/about/03.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/about/03.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:37	32067/32067	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:49:18%20GMT	https://gramentheme.com/html/xbuild/assets/img/about/04.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/about/04.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:37	128/128	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2018:49:06%20GMT	https://gramentheme.com/html/xbuild/assets/img/about/bar.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/about/bar.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:37	10921/10921	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2005:14:10%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/05.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/05.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:38	7590/7590	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2005:14:28%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/06.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/06.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:38	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:04:40%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/bar.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/bar.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:39	79151/79151	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:04:42%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/bg-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/bg-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:39	63342/63342	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:50%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/05.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/05.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:39	6996/6996	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2006:22:00%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/07.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/07.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:39	4820/4820	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:04:34%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/items-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/items-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:39	7073/7073	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2006:22:12%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/08.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/08.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:40	8988/8988	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2008:55:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/09.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/09.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:40	4792/4792	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Aug%202024%2008:55:34%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/10.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/10.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	70317/70317	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:02:08%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/06.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/06.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	202189/202189	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:02:06%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/07.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/07.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	16221/16221	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:07:56%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/shape-1.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/shape-1.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	76719/76719	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:02:04%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/08.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/08.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	20072/20072	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:07:54%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/shape-2.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/shape-2.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:41	41003/41003	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:20%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/05.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/05.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:43	50333/50333	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2017:39:41%20GMT	https://gramentheme.com/html/xbuild/team-details	D:/New%20Web/gramentheme.com/html/xbuild/team-details	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:43	23193/23193	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:18%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/06.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/06.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:43	27274/27274	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:14%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/07.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/07.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:43	30233/30233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:16%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/08.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/08.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:44	1669/1669	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:20%20GMT	https://gramentheme.com/html/xbuild/assets/img/pricing-arrow-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/pricing-arrow-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:44	59684/59684	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:12:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/pricing-bg.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/pricing-bg.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:44	3733/3733	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:16%20GMT	https://gramentheme.com/html/xbuild/assets/img/pricing-circle-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/pricing-circle-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:44	10436/10436	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:18%20GMT	https://gramentheme.com/html/xbuild/assets/img/pricing-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/pricing-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:45	915/915	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:14%20GMT	https://gramentheme.com/html/xbuild/assets/img/tag.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/tag.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:45	41025/41025	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:12:28%20GMT	https://gramentheme.com/html/xbuild/assets/img/cta-bg-2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/cta-bg-2.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:46	45494/45494	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:24%20GMT	https://gramentheme.com/html/xbuild/assets/img/engineer-holding.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/engineer-holding.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:46	8015/8015	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2016:53:24%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/11.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/11.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:46	149748/149748	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:54%20GMT	https://gramentheme.com/html/xbuild/assets/img/achivements-bg-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/achivements-bg-shape.png	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:47	5441/5441	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2016:53:36%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/12.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/12.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:47	12035/12035	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2016:53:46%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/13.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/13.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:48	3549/3549	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2016:53:54%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/14.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/14.svg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:49	113495/113495	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:12:50%20GMT	https://gramentheme.com/html/xbuild/assets/img/achivements-image.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/achivements-image.jpg	(from https://gramentheme.com/html/xbuild/index-3.html)
23:09:49	35284/35284	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:08%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/09.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/09.jpg	(from https://gramentheme.com/html/xbuild/team.html)
23:09:49	37622/37622	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:04%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/11.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/11.jpg	(from https://gramentheme.com/html/xbuild/team.html)
23:09:49	30068/30068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:10%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/10.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/10.jpg	(from https://gramentheme.com/html/xbuild/team.html)
23:09:49	26850/26850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:06%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/12.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/12.jpg	(from https://gramentheme.com/html/xbuild/team.html)
23:09:50	57163/57163	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:51:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/achivements-shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/achivements-shape.png	(from https://gramentheme.com/html/xbuild/about.html)
23:09:50	924/924	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2020:15:38%20GMT	https://gramentheme.com/html/xbuild/assets/img/border.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/border.png	(from https://gramentheme.com/html/xbuild/about.html)
23:09:50	8029/8029	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Aug%202024%2020:01:56%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/21.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/21.svg	(from https://gramentheme.com/html/xbuild/about.html)
23:09:51	5452/5452	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Aug%202024%2020:02:06%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/22.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/22.svg	(from https://gramentheme.com/html/xbuild/about.html)
23:09:51	12066/12066	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Aug%202024%2020:02:12%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/23.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/23.svg	(from https://gramentheme.com/html/xbuild/about.html)
23:09:51	3549/3549	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Aug%202024%2020:02:28%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/24.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/24.svg	(from https://gramentheme.com/html/xbuild/about.html)
23:09:52	194261/194261	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2020:23:50%20GMT	https://gramentheme.com/html/xbuild/assets/img/man.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/man.png	(from https://gramentheme.com/html/xbuild/about.html)
23:09:52	35338/35338	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:26%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/post-1.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/post-1.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:52	39374/39374	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/post-3.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/post-3.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:53	3748/3748	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:59:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/pp2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/pp2.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:53	45275/45275	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:24%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/post-2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/post-2.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:53	5071/5071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:59:22%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/pp3.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/pp3.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:53	5327/5327	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:59:20%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/pp4.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/pp4.jpg	(from https://gramentheme.com/html/xbuild/news.html)
23:09:54	58534/58534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:02%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/details-1.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/details-1.jpg	(from https://gramentheme.com/html/xbuild/team-details.html)
23:09:54	68889/68889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:08:00%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/gallery-2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/gallery-2.jpg	(from https://gramentheme.com/html/xbuild/team-details.html)
23:09:54	73579/73579	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:07:58%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/gallery-1.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/gallery-1.jpg	(from https://gramentheme.com/html/xbuild/team-details.html)
23:09:54	40136/40136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:07:58%20GMT	https://gramentheme.com/html/xbuild/assets/img/team/gallery-3.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/team/gallery-3.jpg	(from https://gramentheme.com/html/xbuild/team-details.html)
23:09:54	17354/17354	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:12:52%20GMT	https://gramentheme.com/html/xbuild/assets/img/404.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/404.png	(from https://gramentheme.com/html/xbuild/404.html)
23:09:55	95936/95936	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:38%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/details-1.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/details-1.jpg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:55	4875/4875	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2019:37:36%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/15.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/15.svg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:56	7459/7459	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2019:37:44%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/16.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/16.svg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:56	5481/5481	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2019:37:56%20GMT	https://gramentheme.com/html/xbuild/assets/img/icon/17.svg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/icon/17.svg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:56	46108/46108	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:36%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/details-2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/details-2.jpg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:56	1163/1163	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:04:30%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/logo.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/logo.png	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:56	39160/39160	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:36%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/contact-bg.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/contact-bg.jpg	(from https://gramentheme.com/html/xbuild/service-details.html)
23:09:57	58104/58104	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:52%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/06.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/06.jpg	(from https://gramentheme.com/html/xbuild/service.html)
23:09:57	47530/47530	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:46%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/07.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/07.jpg	(from https://gramentheme.com/html/xbuild/service.html)
23:09:58	37069/37069	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:04:44%20GMT	https://gramentheme.com/html/xbuild/assets/img/service/08.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/service/08.jpg	(from https://gramentheme.com/html/xbuild/service.html)
23:09:58	66794/66794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:02:02%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/09.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/09.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:09:58	452/452	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202024%2019:03:16%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/shape.png	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/shape.png	(from https://gramentheme.com/html/xbuild/project.html)
23:09:58	59455/59455	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:02:00%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/10.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/10.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:09:59	66939/66939	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:58%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/11.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/11.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:09:59	72682/72682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:54%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/13.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/13.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:09:59	72150/72150	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:58%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/12.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/12.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:10:01	56598/56598	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:52%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/15.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/15.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:10:02	61372/61372	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:50%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/16.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/16.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:10:03	59602/59602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:56%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/14.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/14.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:10:03	84074/84074	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:48%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/details-1.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/details-1.jpg	(from https://gramentheme.com/html/xbuild/project-details.html)
23:10:04	72150/72150	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:46%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/17.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/17.jpg	(from https://gramentheme.com/html/xbuild/project.html)
23:10:04	44936/44936	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:38%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/07.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/07.jpg	(from https://gramentheme.com/html/xbuild/news-grid.html)
23:10:04	90260/90260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:46%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/details-3.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/details-3.jpg	(from https://gramentheme.com/html/xbuild/project-details.html)
23:10:04	108516/108516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2019:01:44%20GMT	https://gramentheme.com/html/xbuild/assets/img/project/details-2.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/project/details-2.jpg	(from https://gramentheme.com/html/xbuild/project-details.html)
23:10:04	51809/51809	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:36%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/09.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/09.jpg	(from https://gramentheme.com/html/xbuild/news-grid.html)
23:10:05	66121/66121	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202024%2018:57:24%20GMT	https://gramentheme.com/html/xbuild/assets/img/news/post-4.jpg	D:/New%20Web/gramentheme.com/html/xbuild/assets/img/news/post-4.jpg	(from https://gramentheme.com/html/xbuild/news-details.html)
